currentLocation,participantId
POINT (-251.16525183552952 5026.061601095959),932
POINT (-240.17349179388697 3879.0828501860633),68
POINT (759.0377642228204 946.5813441010097),98
POINT (-232.13157700631993 3864.81068305716),624
POINT (1804.9884003164548 4332.627055207499),55
POINT (1819.9885454528667 4337.516564501913),153
POINT (-1621.2233999077978 3884.0065771093546),573
POINT (-3903.970480870724 5975.175819623994),826
POINT (-3898.654145102233 5971.8388594183925),877
POINT (964.803039733081 4004.2901967162384),4
POINT (1820.2805143929936 4341.392575355482),66
POINT (-508.26793912936 3551.416895769321),426
POINT (-272.76943920058255 5018.093496789693),769
POINT (-1712.8485879329291 3863.550962791451),385
POINT (-251.73150558288964 5023.025363392418),660
POINT (-3215.2218420023187 6493.564092286371),505
POINT (-226.77896450230287 3892.4251816744554),61
POINT (-275.3894369963291 5035.1095495489635),156
POINT (-236.22238066102742 3867.2103066680224),199
POINT (-247.813635648956 5028.156993655226),555
POINT (-260.89182170179 5011.624132089215),719
POINT (-269.33064750318766 5017.133244557202),9
POINT (-228.47470747773806 3871.1463604740043),439
POINT (-221.2986423856486 3887.8651829041405),506
POINT (-237.56820439699484 3863.8142237166626),1005
POINT (-221.96522392737748 3866.3050896945597),852
POINT (-3787.131426082386 6366.541141983763),726
POINT (-213.38340147288008 3887.1955444368386),20
POINT (-233.32917334085025 3893.0300375141596),812
POINT (-225.97391329116223 3888.444698529427),351
POINT (-1696.5860489720055 3870.757755882812),997
POINT (-270.5576535232534 5035.981923189272),600
POINT (1799.5035317773304 4346.671631605495),144
POINT (-1701.8406967200099 3854.7628672787723),323
POINT (-248.49383183521624 5031.912425107623),193
POINT (-3810.8295702674923 6354.555318706445),748
POINT (-216.8397764157125 3890.925877249915),386
POINT (-222.84981856950924 3891.605029014887),630
POINT (-211.43028401207107 3880.315963838813),536
POINT (960.6668441824235 3976.9899435090097),971
POINT (-214.67582547784502 3874.1130770409686),570
POINT (-3805.996283927046 6376.366164933008),778
POINT (-258.72184874008786 5014.86249001323),525
POINT (-264.2286495202874 5011.537273904163),971
POINT (-1527.947717060589 3802.486563225496),960
POINT (-494.139223515038 3544.66662847793),495
POINT (-223.64143610388422 3864.1721381874963),507
POINT (1806.1089943689683 4324.558895760253),971
POINT (-1598.2615188639816 3885.9982878608544),688
POINT (-3797.507149834553 6360.023935259347),548
POINT (-509.9539905702609 3554.811933225617),83
POINT (-1602.980191108537 3896.8553158246787),109
POINT (-223.55816287858244 3877.4535046257465),851
POINT (-1531.985889602983 3811.9573425347),620
POINT (780.8282454739262 934.8053496415062),66
POINT (-3796.3451635243814 6360.962982671648),775
POINT (759.0938848992919 928.184692351803),65
POINT (-1511.750821891187 3828.4641708831023),393
POINT (-1525.9422135298948 3805.7888003769203),330
POINT (-505.182324365278 3562.3707048242186),417
POINT (-496.8645004757827 3542.7898982267366),139
POINT (-1711.8690996900268 3871.518796926263),373
POINT (-3222.8591047376585 6477.510617806081),783
POINT (-494.5103854216378 3545.258255404888),390
POINT (-3196.0131124114587 6501.464847071801),759
POINT (966.5960757659251 3999.4637098210515),87
POINT (-250.9539832079161 5031.653557575298),186
POINT (-508.2943709595066 3540.1286841616607),398
POINT (-3805.2804615046884 6381.908641398406),738
POINT (-271.6047104425959 5023.511362303858),69
POINT (-246.53795845952658 5033.960902827477),88
POINT (773.6525708976615 938.5163323306047),207
POINT (-251.77337872793 5016.3398999376495),217
POINT (-1531.8651368374524 3803.477597638313),395
POINT (1808.3977846062453 4340.934986281082),576
POINT (-234.41396827232688 3863.8386082298066),951
POINT (-1622.6947074125092 3874.0041780207252),429
POINT (-503.8461253907533 3551.16031864127),452
POINT (-211.58394312556297 3887.5663602629115),777
POINT (967.5520760482224 3981.7063815483743),52
POINT (-236.19566791087192 3881.911110971474),247
POINT (-233.2133274083538 3875.7476919111023),706
POINT (-3810.2471210146673 6368.800392694944),874
POINT (780.4106682080853 917.9124887995059),41
POINT (769.3110114528383 923.4844086309784),239
POINT (-3805.9634093888612 6355.7144063497235),413
POINT (-3888.5337046051372 5968.4954474904225),415
POINT (759.554977753431 947.0276541601992),787
POINT (-1697.3865780328542 3861.4238185707536),1008
POINT (-3799.0905354584606 6366.652801920618),458
POINT (-1593.8745394163752 3883.4630783773673),991
POINT (967.3041694692406 3995.0461560921467),119
POINT (-3199.044580013745 6478.954110147257),205
POINT (-3203.6553836855687 6483.21533311835),304
POINT (-240.79047524389114 3883.369462586443),857
POINT (-1521.1174968069124 3818.356131357976),1009
POINT (1800.0436773455951 4345.061720337042),177
POINT (-1527.024543688617 3804.9708069419653),325
POINT (-1598.1700458994912 3881.237681626764),718
POINT (-489.46312193162004 3557.3342595777503),193
POINT (-252.2280338197405 5038.165355498668),557
POINT (-3918.0635407432214 5958.333124029253),566
POINT (756.1762361088164 932.6316067965207),5
POINT (-515.2227175974174 3560.175359195955),273
POINT (-213.97782920425465 3885.470243245299),283
POINT (-3897.8505610894053 5973.956293239841),341
POINT (-1517.5944018992825 3817.563698130207),493
POINT (-248.59257927576803 5034.868270843172),995
POINT (-509.57686008937986 3553.734055109261),46
POINT (-3911.6402335041544 5978.329937933855),375
POINT (-486.49219427804917 3542.6349334385177),836
POINT (760.4071167556731 919.9718993849625),76
POINT (-3802.088265610362 6381.633769952091),743
POINT (756.1226691324407 932.1601683593542),947
POINT (-486.51014193192026 3559.365891180623),141
POINT (-236.51408333805668 3884.8946874235426),314
POINT (-3793.874396395749 6352.962139157724),319
POINT (-3201.863440834156 6499.688537248152),671
POINT (-515.787707177526 3547.1005573059992),798
POINT (760.4675253054671 924.9830576856579),64
POINT (-3917.26155578945 5974.787931791973),315
POINT (-510.36855305188413 3548.2495161411894),635
POINT (-1617.3452342628998 3891.442546917649),640
POINT (1811.330819693677 4345.049924432989),961
POINT (782.9654896109396 941.727047132201),20
POINT (-232.43924671556567 3891.1959291932667),67
POINT (-238.28361981574156 3877.054906682545),422
POINT (1805.9836658050776 4353.924560286702),838
POINT (-238.9400807886391 3875.59914161059),37
POINT (769.3304264362072 945.1483281946585),60
POINT (-217.54889364032906 3873.9005302750197),107
POINT (-223.73074504383538 3877.7074678218205),232
POINT (-1615.980150922741 3885.7417770656134),271
POINT (-507.1722221304257 3558.5090776553798),543
POINT (953.0165610929529 4002.5452076273414),807
POINT (774.1068600500927 935.0319395947762),958
POINT (-258.91397197058296 5015.855070174657),124
POINT (953.4399091861392 3977.6727154763107),130
POINT (967.5600646669983 3993.445453537501),133
POINT (-3809.3035942872652 6365.105800428385),148
POINT (-261.8139929720322 5027.194860517256),561
POINT (-1688.6471989054912 3871.780475853384),609
POINT (-222.17863687155767 3892.836770184786),715
POINT (-233.68018735936616 3864.962234849417),863
POINT (-3197.051485585158 6486.673032751133),513
POINT (-266.73928329230785 5027.911318786864),121
POINT (-1690.4969282463003 3859.2361801180227),405
POINT (-1688.20077203466 3874.9897534852776),777
POINT (-3911.2607715391114 5978.247962824854),27
POINT (-1616.9357547521652 3892.580574291456),102
POINT (-270.29960318359997 5017.0710717911525),183
POINT (-1597.8750154414954 3890.2558051487053),272
POINT (-230.7652227160601 3887.8245660687517),347
POINT (-1530.6475102309698 3801.427515839207),350
POINT (961.9039834517798 3997.519741343149),62
POINT (-491.61267024729597 3563.2561264280453),782
POINT (-3893.5834413444836 5965.715209007907),280
POINT (-3204.9258664875338 6487.403131105694),844
POINT (-3908.802649144442 5980.677416555769),848
POINT (-514.9266056974827 3540.303991350211),916
POINT (-252.45259449415826 5012.071358135339),30
POINT (960.0044046588629 4000.3904853440963),222
POINT (953.5179228429446 4003.2882949153895),651
POINT (-512.6931970204424 3545.0144438506995),973
POINT (956.4051086206684 3985.3525899893207),169
POINT (-3902.1977140397025 5953.478343739223),170
POINT (-233.66910639348478 3872.330516036653),833
POINT (-3199.9817034415364 6484.6649170457185),662
POINT (-3912.354685896283 5981.823552589814),738
POINT (-1594.4961003937958 3883.1859324681104),751
POINT (-230.49586421064188 3888.39156067371),213
POINT (-3796.090858430161 6358.911109102296),724
POINT (1809.430156164981 4330.064606965934),993
POINT (-224.3222746171755 3881.398303828198),111
POINT (-1608.410191285766 3882.1754041927584),805
POINT (950.9306561128687 3994.569681896067),950
POINT (1824.4787875309871 4339.558458572305),764
POINT (-268.5320355630511 5015.101778227317),244
POINT (-232.35062784484268 3870.0353179261106),626
POINT (-503.8725477965035 3565.736631466158),208
POINT (-266.6456646776298 5019.538826487268),546
POINT (774.5967778001578 935.3056105738642),837
POINT (-3202.2266303097854 6498.592969191774),38
POINT (-268.98470047385706 5029.390098755489),83
POINT (-1518.3332249076561 3810.101064537772),363
POINT (-222.18038231521123 3866.229179957218),498
POINT (-1599.1003371687318 3891.316495602478),704
POINT (1820.7629196420346 4343.804726713574),56
POINT (1798.5461538183595 4334.77191806578),65
POINT (-230.76606037345132 3892.208088055787),582
POINT (-214.93673147107282 3889.149169626637),784
POINT (958.0193989242243 3993.7398492883194),197
POINT (-494.94668485712856 3548.6099085288865),381
POINT (-3198.0782166338377 6502.360383172657),542
POINT (-3781.4594802135425 6368.580536299014),415
POINT (-1519.8459859823292 3829.626620630376),530
POINT (-1529.7035544798807 3825.745240440115),637
POINT (-254.63391116911808 5029.812931228021),996
POINT (-511.0311057046996 3560.951243953317),71
POINT (-220.13476630363397 3888.416534955333),109
POINT (-3787.2523825265653 6377.60586325471),475
POINT (-3805.8013971319406 6373.835972793961),369
POINT (-513.2134374749874 3556.9074860575897),622
POINT (766.5313968860103 947.3373345727265),838
POINT (1823.7799060324596 4337.115780790164),948
POINT (760.7754661785922 932.7091991831242),190
POINT (975.737461650942 4006.5857911813127),251
POINT (-219.25711299160847 3879.6131011584635),803
POINT (-226.49876737402772 3879.52788784582),269
POINT (-247.16743130590822 5025.884771145449),693
POINT (-3804.6014528615765 6363.604524906198),708
POINT (-236.86321739157336 3889.6121782030823),765
POINT (-3790.037095887143 6363.479717635327),304
POINT (-232.20846657234682 3870.1762817034632),473
POINT (-1695.1748962871914 3867.7692988643166),493
POINT (966.6511538896865 3982.9735474727545),545
POINT (-257.25694919219603 5011.491275123789),954
POINT (775.5757332886236 932.8662775819275),35
POINT (-259.96721124999044 5021.061066992899),339
POINT (-1530.9701474069657 3805.6529728595124),469
POINT (-232.47737967608114 3871.124251919414),485
POINT (755.4434574592453 940.7262706356585),136
POINT (-492.48211170340585 3545.9364358266107),89
POINT (-1533.111177504219 3816.082256044511),396
POINT (-274.7091388613718 5026.197210654407),5
POINT (1803.948626176406 4333.953476026165),158
POINT (953.9008459381857 4000.3094264698766),218
POINT (-1603.8505358536809 3899.8359991625584),336
POINT (-233.75556776596193 3864.0415935566884),740
POINT (1812.091647020863 4351.6967336831385),84
POINT (-266.9722193558968 5040.380488337503),104
POINT (-491.69628066353556 3550.044222239802),257
POINT (-223.4091119652825 3886.256880445631),690
POINT (-3786.0478849879432 6364.847200350068),942
POINT (955.0269369091482 3994.633612585912),132
POINT (-503.75592272255 3558.67807804438),610
POINT (965.693202477532 3991.4241376459913),692
POINT (-231.61605539392917 3882.915125144457),974
POINT (-261.0937800723613 5039.048831106919),1006
POINT (-1594.9772582998455 3884.572651446844),470
POINT (-240.58813626157564 3871.5058495616017),593
POINT (974.2521135518186 4003.286961562764),782
POINT (-217.97319352673384 3884.269510575532),933
POINT (-225.61307423283 3892.030100635887),191
POINT (-3810.719092038493 6358.334878317659),597
POINT (-3899.7639170708603 5969.321104758067),607
POINT (-1702.1815953899602 3861.160016545779),805
POINT (-1538.4571662358987 3804.0028428150913),916
POINT (-214.78470758284772 3885.7860868950443),286
POINT (-221.7253350793102 3863.1046124457857),1
POINT (-267.81412795878094 5019.8774186260125),129
POINT (-218.04628829156027 3890.084546809166),671
POINT (-220.96004375763698 3886.932907108823),8
POINT (782.0904011505428 932.8585109363439),219
POINT (-3210.3355294093994 6498.3284891744),270
POINT (-232.01388785833467 3880.60101422269),306
POINT (-3219.581697187287 6475.450021832747),413
POINT (773.5419573156997 922.6881080856417),52
POINT (762.3044935837762 941.4855503156165),86
POINT (-3897.1323309572604 5982.702702373357),533
POINT (-230.03318905810943 3890.599058902823),905
POINT (-1693.7274187394903 3875.1203415236178),359
POINT (-264.2684773705236 5038.509810966253),50
POINT (-252.08537752669758 5021.997636828268),107
POINT (-1706.6474523692796 3880.3886621166193),295
POINT (-507.6373509890923 3538.329624080536),624
POINT (-222.34455598536272 3880.15711773872),24
POINT (952.8260455703379 3979.8040583185016),14
POINT (-3204.312606970227 6480.628578311084),163
POINT (-1598.3946019608632 3882.2544445650733),387
POINT (-3790.4044796141197 6375.126055267279),964
POINT (-255.57582934219207 5017.934026134882),659
POINT (-3808.661811176981 6359.242773391749),744
POINT (-263.72183612604175 5021.742967561553),245
POINT (-224.35580576129794 3883.902918273106),899
POINT (764.4697696716182 943.9062434798486),234
POINT (-237.51313115786158 3867.209348510261),910
POINT (-3898.1138057829803 5958.668605742312),943
POINT (-218.83092727678942 3875.2415848983082),106
POINT (-1714.2885095387126 3855.4827291579945),289
POINT (-212.31404292294232 3889.4878213020766),403
POINT (-224.5960165879026 3865.4092391194413),105
POINT (-1518.454964604723 3803.3020510502474),320
POINT (-255.8511549786702 5013.337229527432),840
POINT (-1537.3272846709422 3829.1127328423568),78
POINT (-1617.028232720976 3879.853369974176),253
POINT (-3200.870670324991 6497.341478737733),475
POINT (-1603.9692491019337 3880.11349118336),746
POINT (-486.6758995447861 3552.0086342036234),438
POINT (-1621.623858701491 3888.3761028747303),258
POINT (-218.74829961753144 3868.809550471769),695
POINT (-233.9539011956739 3871.8028138312256),169
POINT (-220.64936668214298 3887.1214103902407),881
POINT (-1688.247375333121 3858.9352105582825),1010
POINT (-3788.2451530357303 6379.952921765129),671
POINT (-1703.8326357655837 3856.7611423703365),666
POINT (-1699.3041364273622 3858.8637681310074),871
POINT (-3200.5478584972084 6501.830062097351),534
POINT (-3221.4727377696736 6480.495853544812),709
POINT (-1595.2141852316756 3871.6008317215114),865
POINT (1800.2277350976597 4339.2964248971),190
POINT (-499.4763307694394 3552.217624972329),975
POINT (-1538.9987570780493 3817.742814864362),461
POINT (-3220.879471457427 6500.189604633559),841
POINT (1822.2593067622915 4333.139673884738),882
POINT (781.1377812568605 936.9792613363426),982
POINT (-237.2218571654333 3863.4412218539233),992
POINT (-3223.312285850714 6479.918031221552),45
POINT (-3802.5843669918595 6364.789169996838),366
POINT (-1710.090121153917 3854.2249293927994),500
POINT (-3916.213169924404 5965.3824277579615),37
POINT (-225.89444822974397 3882.6337780307463),103
POINT (-1622.717694371879 3880.7003008941756),636
POINT (-1524.030117979104 3802.2648011227475),903
